project_key,usability_label,accuracy_nn,confusion_matrix_nn,classification_report_nn,area_under_pre_recall_curve_nn,avg_precision_nn,area_under_roc_curve_nn,y_pred_nn,num_units_hidden_layer,max_iterations,solver,num_batches_size,activation,alpha,learning_rate,random_state
Qt,is_change_text_num_words_20,0.9059205190592052,"[[1106   76]
 [  40   11]]","              precision    recall  f1-score   support

           0       0.97      0.94      0.95      1182
           1       0.13      0.22      0.16        51

    accuracy                           0.91      1233
   macro avg       0.55      0.58      0.55      1233
weighted avg       0.93      0.91      0.92      1233
",0.1156396436068053,0.12105907125741747,0.647738960220298,[0 0 0 ... 0 0 0],"(100,)",1500,adam,100,logistic,0.01,adaptive,0
