project_key,usability_label,accuracy_nn,confusion_matrix_nn,classification_report_nn,area_under_pre_recall_curve_nn,avg_precision_nn,area_under_roc_curve_nn,y_pred_nn,num_units_hidden_layer,max_iterations,solver,num_batches_size,activation,alpha,learning_rate,random_state
Qt,is_change_text_num_words_5,0.8872668288726683,"[[1089   57]
 [  82    5]]","              precision    recall  f1-score   support

           0       0.93      0.95      0.94      1146
           1       0.08      0.06      0.07        87

    accuracy                           0.89      1233
   macro avg       0.51      0.50      0.50      1233
weighted avg       0.87      0.89      0.88      1233
",0.07712706005761702,0.07941608565000502,0.5213837234960181,[0 0 0 ... 0 0 0],"(50,)",1000,lbfgs,30,relu,0.07,constant,15
