project_key,usability_label,accuracy_nn,confusion_matrix_nn,classification_report_nn,area_under_pre_recall_curve_nn,avg_precision_nn,area_under_roc_curve_nn,y_pred_nn,num_units_hidden_layer,max_iterations,solver,num_batches_size,activation,alpha,learning_rate,random_state
Apache,is_change_text_num_words_10,0.8461538461538461,"[[1295   31]
 [ 205    3]]","              precision    recall  f1-score   support

           0       0.86      0.98      0.92      1326
           1       0.09      0.01      0.02       208

    accuracy                           0.85      1534
   macro avg       0.48      0.50      0.47      1534
weighted avg       0.76      0.85      0.80      1534
",0.12365043544210627,0.125165629212584,0.4680067293189465,[0 0 1 ... 0 0 0],"(50,)",1500,lbfgs,20,logistic,0.05,adaptive,15
