project_key,usability_label,features,feature_importance,accuracy_rf,confusion_matrix_rf,classification_report_rf,area_under_pre_recall_curve_rf,avg_precision_rf,area_under_roc_curve_rf,y_pred_rf,num_trees,max_features,max_depth,min_samples_split,min_samples_leaf,bootstrap,random_state,class_weight
Apache,is_change_text_num_words_5,"['num_headlines', 'has_code', 'has_url', 'num_question_marks', 'has_template', 'len_sum_desc', 'num_sentences', 'num_words', 'has_acceptance_criteria', 'if_acceptance_empty_tbd', 'len_acceptance', 'avg_word_len', 'avg_num_word_in_sentence', 'has_tbd', 'has_please', 'len_description', 'if_description_empty_tbd', 'num_stopwords', 'num_issues_cretor_prev', 'priority', 'num_comments_before_sprint', 'num_changes_text_before_sprint', 'num_changes_story_point_before_sprint', 'original_story_points_sprint', 'time_until_add_sprint', 'noun_count', 'verb_count', 'adj_count', 'adv_count', 'pron_count', 'block', 'block_by', 'duplicate', 'relates', 'duplicate_by', '0', '1', '2', '3', '4', '5', '6', '7', '8', '9', '10', '11', '12', '13', '14', 'ratio_unusable_issues_text_by_previous', 'dominant_topic_1', 'dominant_topic_2']",0,0.6561896497824836,"[[485.82739509 281.17260491]
 [246.23247232 520.76752768]]","              precision    recall  f1-score   support

           0       0.66      0.63      0.65 766.9999999999909
           1       0.65      0.68      0.66 767.0000000000034

    accuracy                           0.66 1533.9999999999943
   macro avg       0.66      0.66      0.66 1533.9999999999943
weighted avg       0.66      0.66      0.66 1533.9999999999943
",0.718783021140524,0.7196767020602012,0.7156772517843882,[0 0 0 ... 0 0 0],400,log2,110,50,100,True,2,
