project_key,usability_label,Model,feature_importance,accuracy,confusion_matrix,classification_report,area_under_pre_recall_curve,avg_precision,area_under_roc_curve,y_pred,precision,recall,thresholds
Jira,is_change_text_num_words_10,RF,"time_until_add_sprint                     0.134262
num_words                                 0.092688
ratio_unusable_issues_text_by_previous    0.089407
num_stopwords                             0.083053
len_description                           0.082981
len_sum_desc                              0.070900
num_sentences                             0.052090
3                                         0.040391
11                                        0.039429
original_story_points_sprint              0.036089
4                                         0.033888
10                                        0.031933
12                                        0.030557
num_issues_cretor_prev                    0.017932
avg_num_word_in_sentence                  0.017668
6                                         0.015812
8                                         0.014418
num_changes_text_before_sprint            0.014285
17                                        0.013170
15                                        0.012915
2                                         0.009847
9                                         0.008665
0                                         0.007752
5                                         0.007190
avg_word_len                              0.006385
7                                         0.006271
14                                        0.005984
19                                        0.005049
13                                        0.004611
16                                        0.003997
dominant_topic_1                          0.002740
1                                         0.002721
has_url                                   0.002301
18                                        0.002092
relates                                   0.000526
num_headlines                             0.000000
duplicate_by                              0.000000
priority                                  0.000000
num_question_marks                        0.000000
has_template                              0.000000
has_acceptance_criteria                   0.000000
if_acceptance_empty_tbd                   0.000000
len_acceptance                            0.000000
has_tbd                                   0.000000
has_please                                0.000000
if_description_empty_tbd                  0.000000
num_comments_before_sprint                0.000000
duplicate                                 0.000000
num_changes_story_point_before_sprint     0.000000
noun_count                                0.000000
verb_count                                0.000000
adj_count                                 0.000000
has_code                                  0.000000
pron_count                                0.000000
block                                     0.000000
block_by                                  0.000000
adv_count                                 0.000000
dtype: float64",0.6509433962264151,"[[ 69.38181818  89.61818182]
 [ 18.70588235 140.29411765]]","              precision    recall  f1-score   support

           0       0.79      0.44      0.56 159.0000000000004
           1       0.61      0.88      0.72 159.00000000000023

    accuracy                           0.66 318.0000000000006
   macro avg       0.70      0.66      0.64 318.0000000000006
weighted avg       0.70      0.66      0.64 318.0000000000006
",0.7608606285121391,0.7626682840545937,0.7804317686670628,"[0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 1
 1 1 1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 1 1 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 1 0 1 0 0 1 0 1 1 1 1 0
 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 0 1 0 0 1 1 1 1 0 0 0 1 1 1 0 0 0 0 0 0
 0 1 1 1 0 1 1 1 1 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 0 1 1 0 1 1 1 0 0 0 0 0
 1 1 0 0 1 1 0 1 1 1 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 0 0 0 0 0 1 1 1
 1 1 1 1 1 1 1 1 0 0 1 1 1 1 0 0 0 0 0 0 0 0]","[0.5        0.50151976 0.50304878 0.50458716 0.50613497 0.50769231
 0.50925926 0.51083591 0.51242236 0.51401869 0.515625   0.51724138
 0.51886792 0.52050473 0.5221519  0.52380952 0.52547771 0.52715655
 0.52884615 0.53054662 0.53225806 0.53398058 0.53571429 0.53745928
 0.53921569 0.54098361 0.54276316 0.54455446 0.54635762 0.54473187
 0.54654812 0.54837652 0.55021719 0.55207026 0.55393586 0.55581411
 0.55770514 0.55960908 0.56152606 0.56345622 0.5653997  0.56735663
 0.56932716 0.57131142 0.57330956 0.57532173 0.57734807 0.57938873
 0.58144387 0.58351365 0.58190863 0.5839955  0.58609739 0.58821446
 0.5866041  0.58873903 0.59088956 0.58927159 0.59144053 0.58981233
 0.592      0.59420396 0.59642438 0.59866147 0.59703146 0.59538815
 0.59764811 0.59992529 0.60221989 0.60057233 0.60288781 0.60522122
 0.60757276 0.60592151 0.6042563  0.60663324 0.60902896 0.60735672
 0.60977514 0.60809221 0.60639471 0.60884004 0.60713151 0.60960051
 0.60788083 0.61037394 0.60864297 0.61116068 0.60941828 0.6076602
 0.6102071  0.60843722 0.61100978 0.6136042  0.6118267  0.61444771
 0.61709128 0.61975769 0.61797753 0.62067197 0.62339001 0.62613195
 0.62435009 0.62712159 0.62532797 0.62812967 0.63095658 0.62915669
 0.62733916 0.6302032  0.63309353 0.63126977 0.63419285 0.63714312
 0.64012097 0.63829787 0.64131038 0.64435146 0.64742152 0.65052098
 0.6487073  0.6468747  0.64502288 0.64817476 0.64631092 0.6495015
 0.65272374 0.6559781  0.65926508 0.66258517 0.66593886 0.66932668
 0.67274915 0.67093457 0.66909976 0.66724437 0.66536805 0.66347046
 0.66697761 0.66506828 0.66862293 0.67221578 0.67584746 0.67951859
 0.68322981 0.6869818  0.68511698 0.68892278 0.69277108 0.69666263
 0.69481383 0.69876296 0.70275723 0.7009135  0.69904675 0.70311608
 0.70723307 0.70537262 0.70348837 0.70157987 0.70579232 0.71005567
 0.70815451 0.71248651 0.71057716 0.71497995 0.71943765 0.71753846
 0.71561338 0.72016461 0.71823204 0.72286111 0.72755024 0.7323006
 0.7371134  0.73523686 0.73333333 0.73825503 0.73634677 0.73441047
 0.73244552 0.73045128 0.72842709 0.73353499 0.73150457 0.72944297
 0.72734947 0.72522331 0.73050557 0.73586534 0.7337587  0.73161818
 0.72944297 0.73496659 0.73278443 0.73056604 0.73623365 0.74198988
 0.74783684 0.74567555 0.74347689 0.74948503 0.74728261 0.75342466
 0.75121951 0.74897457 0.75529451 0.76172201 0.75951499 0.76609479
 0.76388889 0.76164099 0.76842473 0.7753304  0.77313167 0.77088949
 0.76860254 0.77578311 0.77350111 0.77117218 0.76879486 0.77627313
 0.77390131 0.78158458 0.78942194 0.78711986 0.79518072 0.7928934
 0.79055441 0.78816199 0.78571429 0.78320935 0.78064516 0.77801959
 0.7753304  0.78413901 0.78146143 0.7787166  0.78789279 0.79728782
 0.80690961 0.80436346 0.80174927 0.81180812 0.80922693 0.80657396
 0.80384615 0.80104031 0.79815303 0.79518072 0.79211957 0.78896552
 0.78571429 0.79710145 0.80882353 0.82089552 0.8179655  0.81493801
 0.81180812 0.80857053 0.80521961 0.81850534 0.83223684 0.84643694
 0.84355828 0.85848075 0.85572843 0.871444   0.86884644 0.86614173
 0.86332312 0.86038326 0.87789306 0.875153   0.87228715 0.86928663
 0.88864629 0.88590604 0.88302752 0.88       0.87681159 0.87344913
 0.86989796 0.86614173 0.86216216 0.85793872 0.85344828 0.84866469
 0.84355828 0.87080431 0.86614173 0.86113002 0.89210155 0.88774762
 0.88302752 0.87789306 0.87228715 0.86614173 0.859375   0.85188771
 0.84355828 0.83423619 0.82373272 0.81180812 0.86614173 0.92827004
 0.9222561  0.91514143 0.90659341 0.89613035 0.88302752 0.86614173
 0.84355828 0.81180812 0.76388889 1.         1.         1.
 1.        ]","[1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         1.
 1.         1.         1.         1.         1.         0.99346405
 0.99346405 0.99346405 0.99346405 0.99346405 0.99346405 0.99346405
 0.99346405 0.99346405 0.99346405 0.99346405 0.99346405 0.99346405
 0.99346405 0.99346405 0.99346405 0.99346405 0.99346405 0.99346405
 0.99346405 0.99346405 0.9869281  0.9869281  0.9869281  0.9869281
 0.98039216 0.98039216 0.98039216 0.97385621 0.97385621 0.96732026
 0.96732026 0.96732026 0.96732026 0.96732026 0.96078431 0.95424837
 0.95424837 0.95424837 0.95424837 0.94771242 0.94771242 0.94771242
 0.94771242 0.94117647 0.93464052 0.93464052 0.93464052 0.92810458
 0.92810458 0.92156863 0.91503268 0.91503268 0.90849673 0.90849673
 0.90196078 0.90196078 0.89542484 0.89542484 0.88888889 0.88235294
 0.88235294 0.87581699 0.87581699 0.87581699 0.86928105 0.86928105
 0.86928105 0.86928105 0.8627451  0.8627451  0.8627451  0.8627451
 0.85620915 0.85620915 0.8496732  0.8496732  0.8496732  0.84313725
 0.83660131 0.83660131 0.83660131 0.83006536 0.83006536 0.83006536
 0.83006536 0.82352941 0.82352941 0.82352941 0.82352941 0.82352941
 0.81699346 0.81045752 0.80392157 0.80392157 0.79738562 0.79738562
 0.79738562 0.79738562 0.79738562 0.79738562 0.79738562 0.79738562
 0.79738562 0.79084967 0.78431373 0.77777778 0.77124183 0.76470588
 0.76470588 0.75816993 0.75816993 0.75816993 0.75816993 0.75816993
 0.75816993 0.75816993 0.75163399 0.75163399 0.75163399 0.75163399
 0.74509804 0.74509804 0.74509804 0.73856209 0.73202614 0.73202614
 0.73202614 0.7254902  0.71895425 0.7124183  0.7124183  0.7124183
 0.70588235 0.70588235 0.69934641 0.69934641 0.69934641 0.69281046
 0.68627451 0.68627451 0.67973856 0.67973856 0.67973856 0.67973856
 0.67973856 0.67320261 0.66666667 0.66666667 0.66013072 0.65359477
 0.64705882 0.64052288 0.63398693 0.63398693 0.62745098 0.62091503
 0.61437908 0.60784314 0.60784314 0.60784314 0.60130719 0.59477124
 0.58823529 0.58823529 0.58169935 0.5751634  0.5751634  0.5751634
 0.5751634  0.56862745 0.5620915  0.5620915  0.55555556 0.55555556
 0.54901961 0.54248366 0.54248366 0.54248366 0.53594771 0.53594771
 0.52941176 0.52287582 0.52287582 0.52287582 0.51633987 0.50980392
 0.50326797 0.50326797 0.49673203 0.49019608 0.48366013 0.48366013
 0.47712418 0.47712418 0.47712418 0.47058824 0.47058824 0.46405229
 0.45751634 0.45098039 0.44444444 0.4379085  0.43137255 0.4248366
 0.41830065 0.41830065 0.41176471 0.40522876 0.40522876 0.40522876
 0.40522876 0.39869281 0.39215686 0.39215686 0.38562092 0.37908497
 0.37254902 0.36601307 0.35947712 0.35294118 0.34640523 0.33986928
 0.33333333 0.33333333 0.33333333 0.33333333 0.32679739 0.32026144
 0.31372549 0.30718954 0.30065359 0.30065359 0.30065359 0.30065359
 0.29411765 0.29411765 0.2875817  0.2875817  0.28104575 0.2745098
 0.26797386 0.26143791 0.26143791 0.25490196 0.24836601 0.24183007
 0.24183007 0.23529412 0.22875817 0.22222222 0.21568627 0.20915033
 0.20261438 0.19607843 0.18954248 0.18300654 0.17647059 0.16993464
 0.16339869 0.16339869 0.15686275 0.1503268  0.1503268  0.14379085
 0.1372549  0.13071895 0.12418301 0.11764706 0.11111111 0.10457516
 0.09803922 0.09150327 0.08496732 0.07843137 0.07843137 0.07843137
 0.07189542 0.06535948 0.05882353 0.05228758 0.04575163 0.03921569
 0.03267974 0.02614379 0.01960784 0.01960784 0.0130719  0.00653595
 0.        ]","[0.09552852 0.09719172 0.10092457 0.10324766 0.10364803 0.10978385
 0.11931526 0.12044368 0.12588005 0.12768979 0.12929019 0.1307811
 0.13600349 0.13606128 0.1461006  0.15981359 0.16493976 0.16870473
 0.17210435 0.17430511 0.17639657 0.17928539 0.17931767 0.18018561
 0.18165932 0.18194866 0.20147232 0.20293515 0.20488128 0.21540093
 0.21711482 0.22495404 0.22551836 0.23355818 0.23416424 0.24141599
 0.24199251 0.24981384 0.2534348  0.25537954 0.2554508  0.26060961
 0.26082624 0.27624358 0.27732177 0.27758885 0.28014182 0.28383629
 0.29900805 0.31712571 0.32088431 0.32136421 0.32228744 0.32611853
 0.33777389 0.34237492 0.35927564 0.36041293 0.36633269 0.36852572
 0.37207034 0.37713087 0.38013016 0.38262399 0.38793694 0.39671667
 0.39747435 0.40087463 0.40289696 0.412675   0.41681255 0.42159351
 0.42301623 0.43570144 0.44007542 0.45982067 0.46134045 0.47392526
 0.47975637 0.48277146 0.48410375 0.4844927  0.4889802  0.49155189
 0.49253014 0.49253616 0.49288397 0.49336927 0.49446805 0.49775341
 0.50639187 0.50812763 0.51201141 0.51337708 0.51451397 0.51488643
 0.51917485 0.51988833 0.52109098 0.52199776 0.52483089 0.53169445
 0.53208387 0.53446812 0.53454453 0.53471198 0.53547687 0.53716037
 0.53835715 0.53843083 0.53985239 0.54040193 0.54143693 0.54161477
 0.54171839 0.54304518 0.54464558 0.55066512 0.55072198 0.55299424
 0.55556627 0.55612463 0.55632626 0.55685434 0.55799489 0.55893674
 0.55922147 0.5599013  0.56065727 0.56129772 0.56166155 0.56221838
 0.56258051 0.56279608 0.56284133 0.56373953 0.56460572 0.5658725
 0.56619081 0.56668134 0.5673962  0.56825207 0.57047857 0.57149093
 0.57287236 0.57355695 0.57519389 0.57636768 0.57648705 0.57712478
 0.57909478 0.5803372  0.58157721 0.58433765 0.58520107 0.58541287
 0.58807094 0.58823252 0.58838288 0.58935907 0.59417683 0.5944893
 0.59587942 0.59611436 0.59638684 0.59687678 0.59749008 0.60053798
 0.6009626  0.60146083 0.60173177 0.60221156 0.60308108 0.60316746
 0.60351395 0.60504382 0.60621313 0.60624605 0.60875388 0.60888554
 0.60943537 0.61030811 0.61203583 0.61208734 0.61340255 0.61345022
 0.61362724 0.61491646 0.61528007 0.61533607 0.61565078 0.61577529
 0.61659061 0.61675326 0.61781656 0.61806611 0.61848444 0.61851784
 0.62082275 0.62216748 0.62240076 0.6238132  0.62433577 0.62438548
 0.62526304 0.62527699 0.62571444 0.6267712  0.6279415  0.62806786
 0.62913527 0.6294717  0.62970448 0.63000305 0.63095622 0.63150839
 0.63223894 0.63260069 0.63328176 0.63336075 0.63362984 0.63379321
 0.63399508 0.63412204 0.63458297 0.63484329 0.63591547 0.63598904
 0.63647025 0.63689862 0.63715022 0.63727361 0.63759505 0.6383924
 0.63917353 0.6397697  0.63978878 0.64013516 0.64015394 0.64083647
 0.64109117 0.64121937 0.64153604 0.64172892 0.64220425 0.64225749
 0.64298274 0.64382685 0.64444293 0.64508191 0.64589886 0.64696561
 0.64735865 0.64873134 0.64988247 0.64995004 0.65079821 0.65175077
 0.65234606 0.65251881 0.65338584 0.65365024 0.6553508  0.65558713
 0.65684935 0.65738209 0.65777993 0.65797967 0.65859225 0.6598212
 0.66252604 0.66315541 0.66347993 0.66353599 0.66461407 0.66483818
 0.66607463 0.66613475 0.6667527  0.66680607 0.66881446 0.66999413
 0.67044344 0.67101305 0.67152354 0.67350134 0.67444873 0.67461876
 0.6754731  0.67626656 0.67650596 0.67771746 0.67774722 0.67857632
 0.67946951 0.68184297 0.68371056 0.68371447 0.6851436  0.68730493
 0.69185452 0.69320678 0.69519572 0.69778032 0.69878198 0.70039698
 0.70164648 0.70203177 0.70246091 0.70683628 0.70803985 0.71010966
 0.71369516 0.71544433 0.71841779 0.72114038 0.72397411 0.73020972]"
